,photoid,uid,unickname,datetaken,dateuploaded,capturedevice,title,description,usertags,machinetags,longitude,latitude,accuracy,pageurl,downloadurl,licensename,licenseurl,serverid,farmid,secret,secretoriginal,ext,marker
169,58171,44124372821@N01,Bibi,2004-04-14 21:46:51.0,1088662201,FUJIFILM+FinePix+S7000,Indian+Food,I+was+very+happy+with+my+red+evil+rice+%3A%29,"funny,hot,red,rice,smile,womensday05",,-46.646854,-23.572557,16.0,http://www.flickr.com/photos/44124372821@N01/58171/,http://farm1.staticflickr.com/1/58171_d6e48f741c.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,d6e48f741c,d6e48f741c,jpg,0
170,58187,35237097247@N01,swan-t,2004-06-30 23:29:58.0,1088663398,,Leksand%27s+Brown+Baked,This+is+what+i+put+in+my+yoghurt+for+breakfast.,"breakfast,isight",,,,,http://www.flickr.com/photos/35237097247@N01/58187/,http://farm1.staticflickr.com/1/58187_05aa29240c.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,05aa29240c,05aa29240c,jpg,0
171,58345,35237094214@N01,plindberg,2004-07-01 04:04:52.0,1088679892,,Wasp+Trap,From+your+friends+at+%3Ca+href%3D%22http%3A%2F%2Fwww.anticimex.se%2Fdefault.asp%3Fobjectid%3D822%22%3EAnticimex%3C%2Fa%3E.,"cameraphone,unfound",,,,,http://www.flickr.com/photos/35237094214@N01/58345/,http://farm1.staticflickr.com/1/58345_dc0be5bb25.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,dc0be5bb25,dc0be5bb25,jpg,0
172,58376,41894169676@N01,fractal,2002-07-20 16:46:57.0,1088682812,FUJIFILM+FinePix4700+ZOOM,pi_day,Cherry+pie+with+almond+cream..,,,,,,http://www.flickr.com/photos/41894169676@N01/58376/,http://farm1.staticflickr.com/1/58376_74298ceefc.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,74298ceefc,74298ceefc,jpg,0
173,58571,44124370389@N01,Dan+Lantner,2004-05-25 20:16:00.0,1088700262,Canon+PowerShot+A80,Sunset+blended,Baltimore%27s+Camden+Yards+baseball+stadium.+This+was+after+a+90+minute+rain+delay+when+the+skies+had+cleared.+This+image+is+from+two+images+blended+together%3A+sky+and+seats.+See+%3Ca+href%3D%22http%3A%2F%2Fwww.luminous-landscape.com%2Ftutorials%2Fblended_exposures.shtml%22%3Ethis+tutorial%3C%2Fa%3E+for+a+better+description.,"baltimore,blended,places",,,,,http://www.flickr.com/photos/44124370389@N01/58571/,http://farm1.staticflickr.com/1/58571_ef7dc86577.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,ef7dc86577,ef7dc86577,jpg,0
174,58617,35034349972@N01,Mot,2004-07-01 10:25:58.0,1088702758,,Viewport+Close+Up,A+close+up+shot+of+the+viewport.,drift+table,,,,,http://www.flickr.com/photos/35034349972@N01/58617/,http://farm1.staticflickr.com/1/58617_a736b574a9.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,a736b574a9,a736b574a9,jpg,0
175,58665,44124372363@N01,swanksalot,2004-07-01 11:04:42.0,1088705082,OLYMPUS+OPTICAL+CO.%2CLTD+C3040Z,Chicago+River+at+Night,Chicago+River.+Bad+exposure+really%2C+but+like+it+anyway.+Very+hypnotic+to+watch+it+undulate+back+and+forth.,"chicago,faved,fountain,naturallight,river,seth+anderson,swanksalot,tourism,urban,water",,-87.616878,41.888848,16.0,http://www.flickr.com/photos/44124372363@N01/58665/,http://farm1.staticflickr.com/1/58665_e34f52a1c8.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,e34f52a1c8,e34f52a1c8,jpg,0
176,58745,44124370103@N01,Dave+Lantner,2004-07-01 12:40:57.0,1088710857,,Beastie+Boys+%22ticket%22+2004-06-15,This+is+a+scan+of+the+%22tickets%22+that+were+handed+out+*after*+the+show+in+Washington%2C+DC%2C+at+the+9%3A30+club.++The+show+was+fantastic+and+it+was+a+treat+to+see+them+at+such+a+small+venue.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fgeobloggers.com%2F%22+rel%3D%22nofollow%22%3Egeobloggers.com%2F%3C%2Fa%3E,"fresh,ill,scan",,-77.02309,38.917762,16.0,http://www.flickr.com/photos/44124370103@N01/58745/,http://farm1.staticflickr.com/1/58745_61751660e5.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,61751660e5,61751660e5,jpg,0
177,58849,44124367255@N01,Stef+Noble,2004-05-04 09:45:58.0,1088717987,NIKON+E4300,Brand+O+Yawning,Brand+O.+Yawning.+Sitting+on+his+rear.,"animals,brand+o,cat",,,,,http://www.flickr.com/photos/44124367255@N01/58849/,http://farm1.staticflickr.com/1/58849_3092e1dd1b.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,3092e1dd1b,3092e1dd1b,jpg,0
178,58921,41894174738@N01,Yachi,2004-06-21 22:37:34.0,1088722346,DoCoMo+SO505iS,Wiew+from+visitor%27s+office+in+CT,New+London,"conneticat,newlondon",,-72.09648,41.339559,16.0,http://www.flickr.com/photos/41894174738@N01/58921/,http://farm1.staticflickr.com/1/58921_23e9c3ebf8.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,23e9c3ebf8,23e9c3ebf8,jpg,0
179,59050,44124370446@N01,Sunsplash,2003-10-02 14:11:28.0,1088728668,Canon+EOS+10D,Maui+Beach+10-2003,A+Maui+Beach+in+October+2003,"2003,maui",,,,,http://www.flickr.com/photos/44124370446@N01/59050/,http://farm1.staticflickr.com/1/59050_a4afdab01b.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,a4afdab01b,a4afdab01b,jpg,0
180,59152,12037949629@N01,Eric,2004-07-01 21:21:03.0,1088732669,NIKON+E990,Fireworks+in+Astoria+Park,Taken+from+our+roof.,"fireworks,nyc",,,,,http://www.flickr.com/photos/12037949629@N01/59152/,http://farm1.staticflickr.com/1/59152_178791c9bd.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,178791c9bd,178791c9bd,jpg,0
181,59306,34427466731@N01,striatic,2004-07-01 21:18:17.0,1088741897,,Andrew+arrives+in+Toronto,My+cousin+Andrew+is+going+to+be+staying+in+Toronto+this+summer+with+a+friend%2C+but+he%27ll+be+staying+with+Erin+and+I+first.%0D%0A%0D%0AHe%27s+laughing+here%2C+thus+the+facial+blur.,"andrew,cameraphone,canada,family,indoor,keychain+camera,m5b1g7,ontario,photo,portrait,toronto,unfound",,-79.3772,43.6603,16.0,http://www.flickr.com/photos/34427466731@N01/59306/,http://farm1.staticflickr.com/1/59306_6e65b5a0e0.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,6e65b5a0e0,6e65b5a0e0,jpg,0
182,59310,34427466731@N01,striatic,2004-06-29 23:45:32.0,1088742370,NIKON+E950,%22Candy+Ghosts%22+sculpture+%7E+Tanya,Model+mock+up+Erin+did+for+a+proposed+animated+short+film+called+%22Candy+Ghosts%22,"canada,candy+ghosts,indoor,m5b1g7,ontario,photo,sculpture,still+life,toronto,unfound",,-79.3772,43.6603,16.0,http://www.flickr.com/photos/34427466731@N01/59310/,http://farm1.staticflickr.com/1/59310_0de9cbda58.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,0de9cbda58,0de9cbda58,jpg,0
183,59311,34427466731@N01,striatic,2004-06-29 23:46:03.0,1088742403,NIKON+E950,%22Candy+Ghosts%22+sculpture+%7E+Jane+Doe,Model+mock+up+Erin+did+for+a+proposed+animated+short+film+called+%22Candy+Ghosts%22,"canada,candy+ghosts,indoor,m5b1g7,ontario,photo,sculpture,still+life,toronto,unfound",,-79.3772,43.6603,16.0,http://www.flickr.com/photos/34427466731@N01/59311/,http://farm1.staticflickr.com/1/59311_ae82269fbd.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,ae82269fbd,ae82269fbd,jpg,0
184,59448,34427466731@N01,striatic,2004-07-02 00:58:53.0,1088755133,,skyProject+%7E+moonlit+toronto,toronto+by+moonlight.%0D%0A%0D%0A%3Ca+href%3D%22http%3A%2F%2Fphotos1.flickr.com%2F59448_adc1226203_b.jpg%22+target%3D%22_blank%22%3ELarge+Image%3C%2Fa%3E,"canada,cityproject,landscape,m5b1g7,moon,my+%27good%27+images,neill+wycik,night,ontario,outdoor,panorama,photo,roofdeck,skyline,skyproject,toronto,unfound",,-79.3772,43.6603,16.0,http://www.flickr.com/photos/34427466731@N01/59448/,http://farm1.staticflickr.com/1/59448_adc1226203.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,adc1226203,adc1226203,jpg,0
185,59485,34427465677@N01,ohskylab,2003-01-21 21:52:16.0,1088759998,Canon+PowerShot+A40,Aren%27t+you+a+little+short+to+be+a+stormtrooper%3F,Video+store+in+Newcastle-under-Lyme,"star+wars,storm+trooper",,-2.228379,53.011103,15.0,http://www.flickr.com/photos/34427465677@N01/59485/,http://farm1.staticflickr.com/1/59485_427002633b.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,427002633b,427002633b,jpg,0
186,59531,44124379957@N01,Fish+Eye,2002-04-05 12:48:35.0,1088763225,NIKON+E880,Tulipan,A+nice+tulipan+close+up,"blossom,flowers",,,,,http://www.flickr.com/photos/44124379957@N01/59531/,http://farm1.staticflickr.com/1/59531_70ac6fa287.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,70ac6fa287,70ac6fa287,jpg,0
187,59566,35237094214@N01,plindberg,2004-07-02 04:35:12.0,1088768112,,Reclaim+the+Streets+2,Is+this+a+meme%3F+Does+this+mean+that+%3Ca+href%3D%22http%3A%2F%2Fflickr.com%2Fphoto.gne%3Fid%3D43200%22%3Ethe+previous+one%3C%2Fa%3E+is+%22fake%22%3F,"cameraphone,streetart,unfound",,,,,http://www.flickr.com/photos/35237094214@N01/59566/,http://farm1.staticflickr.com/1/59566_186a910ab0.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,186a910ab0,186a910ab0,jpg,0
188,59625,44124380238@N01,David+Warlick,2004-07-02 05:41:12.0,1088772072,,Photoshop+Collage,I+combined+a+picture+that+an+attendee+took+of+me+taking+a+picture+with+my+phone+camera%2C+with+the+picture+that+I+took+with+my+phone+camera.++Say+that+five+times,photo,,,,,http://www.flickr.com/photos/44124380238@N01/59625/,http://farm1.staticflickr.com/1/59625_9e373a42cf.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,9e373a42cf,9e373a42cf,jpg,0
189,59645,44124356053@N01,robholland,2004-07-02 06:22:59.0,1088774579,OLYMPUS+OPTICAL+CO.%2CLTD+C3030Z,Shoes,French+Quarter%2C+New+Orleans,"new+orleans,sfelonglist,shoes",,,,,http://www.flickr.com/photos/44124356053@N01/59645/,http://farm1.staticflickr.com/1/59645_14eae0e2b3.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,14eae0e2b3,14eae0e2b3,jpg,0
190,59862,44124366038@N01,Donovan+Watts,2003-10-04 16:10:05.0,1088790839,Canon+PowerShot+S40,Rrrrrowwww%21,Gonna+git+ya.+This+is+me+hooping+at+a+friends+wedding+in+Berkeley.,"donovanwatts,hoop,hoopgallery,me",,,,,http://www.flickr.com/photos/44124366038@N01/59862/,http://farm1.staticflickr.com/1/59862_3f1078a5c3.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,3f1078a5c3,3f1078a5c3,jpg,0
191,59898,35034348080@N01,nedrichards,2004-07-02 12:04:46.0,1088795086,,County+Library,I+love+this+60s-tastic+typeface+on+the+front+of+my+local+library,"cameraphone,chorleywood,type,typography",,,,,http://www.flickr.com/photos/35034348080@N01/59898/,http://farm1.staticflickr.com/1/59898_935e07724d.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,935e07724d,935e07724d,jpg,0
192,59901,35237095252@N01,Jordon,2004-05-24 14:20:38.0,1088795395,EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+CX6230+ZOOM+DIGITAL+CAMERA,Steeple+of+the+Cathedral+of+St.+John+the+Evangelist.,The+steeple+of+St.+John+the+Evangelist+Cathedral.++This+church+is+one+of+the+most+photographed+in+Saskatoon.++There+is+something+that+I+love+about+the+red+brick+against+the+blue+sky+of+winter.,"2004,anglican,brick,cathedral,church,saskatoon,spadina,st.+john%27s+cathedral,steeple,stone",,-106.655209,52.129694,16.0,http://www.flickr.com/photos/35237095252@N01/59901/,http://farm1.staticflickr.com/1/59901_90e2143564.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,90e2143564,90e2143564,jpg,0
193,59908,44124381917@N01,Davidissimo,2003-11-29 19:21:46.0,1088795635,Canon+PowerShot+S230,Windsor+Transient+Garage,Upper+East+Side,"east,new,night,side,upper,york",,,,,http://www.flickr.com/photos/44124381917@N01/59908/,http://farm1.staticflickr.com/1/59908_e75c00e45e.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,e75c00e45e,e75c00e45e,jpg,0
194,60014,35237095252@N01,Jordon,2003-08-04 16:50:15.0,1088800217,EASTMAN+KODAK+COMPANY+KODAK+CX4200+DIGITAL+CAMERA,Do+Not+Hump,From+the+%3Ca+href%3D%22http%3A%2F%2Fwww.saskrailmuseum.org%2F%22%3ESaskatchewan+Railway+Museum%3C%2Fa%3E+just+outside+of+Saskatoon.,"2003,cbc+radio3+image+of+the+day,do+not+hump,rail+car,saskatchewan,saskatoon,signage,train",dopplr%3Aexplore%3Dqxh1,-106.817321,52.089421,11.0,http://www.flickr.com/photos/35237095252@N01/60014/,http://farm1.staticflickr.com/1/60014_4de7246246.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,4de7246246,4de7246246,jpg,0
195,60222,34817627605@N01,styler*,2004-07-03 13:05:16.0,1088817749,EASTMAN+KODAK+COMPANY+KODAK+DC3200+DIGITAL+CAMERA,snorkeling+ellipse,that+is+me+right+out+in+the+reef++waving+from+the+gantry,"ellipse,heron+island,holiday,unfound",,,,,http://www.flickr.com/photos/34817627605@N01/60222/,http://farm1.staticflickr.com/1/60222_988330f417.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,988330f417,988330f417,jpg,0
196,60223,34817627605@N01,styler*,2004-07-03 13:07:22.0,1088817751,EASTMAN+KODAK+COMPANY+KODAK+DC3200+DIGITAL+CAMERA,tropical+evening+sky,don%27t+you+wish+you+were+on+holiday,"cityproject,ellipse,heron+island,holiday,skyproject,unfound",,,,,http://www.flickr.com/photos/34817627605@N01/60223/,http://farm1.staticflickr.com/1/60223_25e92e3121.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,25e92e3121,25e92e3121,jpg,0
197,60241,35237095252@N01,Jordon,2004-05-10 14:20:56.0,1088821115,EASTMAN+KODAK+COMPANY+KODAK+EASYSHARE+CX6230+ZOOM+DIGITAL+CAMERA,Roof+of+St.+Thomas+More,Roof+top+door+at+St.+Thomas+More+College+on+the+University+of+Saskatchewan+campus.,"2004,college,door,saskatchewan,saskatoon,st.+thomas+more,university+of+saskatchewan",,,,,http://www.flickr.com/photos/35237095252@N01/60241/,http://farm1.staticflickr.com/1/60241_9d34acb478.jpg,Attribution-ShareAlike License,http://creativecommons.org/licenses/by-sa/2.0/,1,1,9d34acb478,9d34acb478,jpg,0
198,60294,44124370103@N01,Dave+Lantner,2004-07-02 20:50:37.0,1088826637,,La+Cumbre,The+flash+worked+well+in+this+one%2C+taken+outside+Taqueria+La+Cumbre+%28home+of+my+favorite+burrito+in+the+Mission+-+barbeque+chicken%29.%0A%0A%3Ca+href%3D%22http%3A%2F%2Fgeobloggers.com%2F%22+rel%3D%22nofollow%22%3Egeobloggers.com%2F%3C%2Fa%3E,"sanfrancisco,transit",,-122.421598,37.764439,16.0,http://www.flickr.com/photos/44124370103@N01/60294/,http://farm1.staticflickr.com/1/60294_5d3d740758.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,5d3d740758,5d3d740758,jpg,0
199,60297,44124370103@N01,Dave+Lantner,2004-07-02 20:53:09.0,1088826789,,Wild+Irish+Rover,Darren+roving+the+Headlands%2C+Marin%2C+CA.,"darren,sanfrancisco",,-122.504425,37.822396,16.0,http://www.flickr.com/photos/44124370103@N01/60297/,http://farm1.staticflickr.com/1/60297_011eac3632.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,011eac3632,011eac3632,jpg,0
200,60310,44124370103@N01,Dave+Lantner,2004-07-02 21:02:14.0,1088827334,,Giraffes,Taken+in+Koure%2C+Niger%2C+these+giraffes+are+part+of+the+last+herd+of+wild+giraffes+in+all+of+West+Africa.,"animal,giraffe,niger,sepia",,2.571666,13.314166,16.0,http://www.flickr.com/photos/44124370103@N01/60310/,http://farm1.staticflickr.com/1/60310_1932e2385a.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,1932e2385a,1932e2385a,jpg,0
201,60323,44124370103@N01,Dave+Lantner,2004-07-02 21:07:11.0,1088827631,,Djingareyber+Mosque,Located+in+Timbuktu%2C+this+mosque+is+a+United+Nations+%3Ca+href%3D%22http%3A%2F%2Fwhc.unesco.org%2Fpg.cfm%3Fcid%3D31%26id_site%3D119%22%3EWorld+Heritage+site%3C%2Fa%3E.,"djingareyber,mali,mosque,timbuktu,tombouctou",,-3.016666,16.766666,16.0,http://www.flickr.com/photos/44124370103@N01/60323/,http://farm1.staticflickr.com/1/60323_5797cf5882.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,5797cf5882,5797cf5882,jpg,0
202,60324,44124370103@N01,Dave+Lantner,2004-07-02 21:07:14.0,1088827634,,Woman+Baking+Bread,A+woman+in+Timbuktu%2C+Mali%2C+bakes+bread+in+one+of+the+many+ovens+around+town.++It+was+nice+and+hot+-+a+great+snack+during+our+walking+tour+of+the+city.,"bwc,mali,timbuktu,tombouctou",,-3.016666,16.766666,16.0,http://www.flickr.com/photos/44124370103@N01/60324/,http://farm1.staticflickr.com/1/60324_e9e8fa5e7d.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,e9e8fa5e7d,e9e8fa5e7d,jpg,0
203,60399,34427466731@N01,striatic,2004-07-02 22:46:46.0,1088833606,,%22Car+as+Flowerbox%22+%7E+Side,%22Car+as+Flowerbox%22%2C+1984%2F2004%2C+%3Ca+href%3D%22http%3A%2F%2Fwww.thepowerplant.org%2Fexhibitions%2Fsummer2004_kormeling.html%22+rel%3D%22nofollow%22%3EJohn+K%C3%B6rmeling%3C%2Fa%3E,"art,canada,indoor,installation,john+k%C3%B6rmeling,ontario,photo,the+powerplant,toronto,unfound",,,,,http://www.flickr.com/photos/34427466731@N01/60399/,http://farm1.staticflickr.com/1/60399_6cecf9336f.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,6cecf9336f,6cecf9336f,jpg,0
204,60402,34427466731@N01,striatic,2004-06-30 18:44:06.0,1088833662,NIKON+E950,%22Mobile+Fun%22+%7E+Detail,%22Mobile+Fun%22%2C+1999%2C+%3Ca+href%3D%22http%3A%2F%2Fwww.thepowerplant.org%2Fexhibitions%2Fsummer2004_kormeling.html%22+rel%3D%22nofollow%22%3EJohn+K%C3%B6rmeling%3C%2Fa%3E,"art,canada,harbourfront+center,installation,john+k%C3%B6rmeling,my+%27good%27+images,ontario,outdoor,photo,toronto,unfound",,,,,http://www.flickr.com/photos/34427466731@N01/60402/,http://farm1.staticflickr.com/1/60402_4258b2eb3b.jpg,Attribution License,http://creativecommons.org/licenses/by/2.0/,1,1,4258b2eb3b,4258b2eb3b,jpg,0
205,60656,44124379426@N01,holy,2004-07-03 07:47:30.0,1088866050,,My+Partner,mPICT1511%0ANobi+Beach%2C+Kanagawa+Pref.%0AJapan%0A%3Ca+href%3D%22http%3A%2F%2Fclip.alpslab.jp%2Fbin%2Frd%3Fflickr%3D60656%22+target%3D%22_blank%22%3E%5BMAP+by+ALPSLAB%5D%3C%2Fa%3E,beach,,,,,http://www.flickr.com/photos/44124379426@N01/60656/,http://farm1.staticflickr.com/1/60656_8838ee4282.jpg,Attribution-NonCommercial-NoDerivs License,http://creativecommons.org/licenses/by-nc-nd/2.0/,1,1,8838ee4282,8838ee4282,jpg,0
206,60683,44124372130@N01,pwinn,2004-06-22 10:58:00.0,1088867627,Canon+EOS+DIGITAL+REBEL,Necklaces,A+variety+of+necklaces+for+sale+in+Progreso.,"canon+digital+rebel,cruise,outdoor,progresomexico",,,,,http://www.flickr.com/photos/44124372130@N01/60683/,http://farm1.staticflickr.com/1/60683_bb73e14264.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,bb73e14264,bb73e14264,jpg,0
207,60689,44124372130@N01,pwinn,2004-06-22 11:02:20.0,1088867972,Canon+EOS+DIGITAL+REBEL,Leather+Shop,Not+just+cow-leather+here%2C+they+had+a+variety+of+%22exotics%22+as+well.,"canon+digital+rebel,cruise,indoor,progresomexico",,,,,http://www.flickr.com/photos/44124372130@N01/60689/,http://farm1.staticflickr.com/1/60689_8bd19ecd26.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,8bd19ecd26,8bd19ecd26,jpg,0
208,60815,44124372130@N01,pwinn,2004-06-25 23:55:46.0,1088872670,Canon+EOS+DIGITAL+REBEL,Carnival+Elation+-+Atrium+Bar,Deck+7%2C+at+the+base+of+the+Grand+Atrium.,"canon+digital+rebel,carnivalelation,cruise,indoor",,,,,http://www.flickr.com/photos/44124372130@N01/60815/,http://farm1.staticflickr.com/1/60815_cf5c2f31da.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,cf5c2f31da,cf5c2f31da,jpg,0
209,60838,41894173046@N01,freddy,2004-07-02 07:52:45.0,1088875714,Minolta+Co.%2C+Ltd.+DiMAGE+X20,spiky+things,waiting+for+the+bus%2C+thought+I%27d+photograph+some+spiky+dudes...,,,,,,http://www.flickr.com/photos/41894173046@N01/60838/,http://farm1.staticflickr.com/1/60838_bb51966545.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,bb51966545,bb51966545,jpg,0
210,60901,44124383718@N01,Fire+Monkey+Fish,2004-07-03 11:10:24.0,1088878224,,Boxcar,Travel+Town%2C+Griffith+Park%2C+California,"box+car,griffith+park,interior,light,train,travel+town",,,,,http://www.flickr.com/photos/44124383718@N01/60901/,http://farm1.staticflickr.com/1/60901_65368a1608.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,65368a1608,65368a1608,jpg,0
211,60939,44124386861@N01,PaulT,2004-05-31 15:47:53.0,1088882962,Canon+PowerShot+S230,Bali+Fountain,Fountain+at+the+Four+Seasons,"bali,flower,reflection",,,,,http://www.flickr.com/photos/44124386861@N01/60939/,http://farm1.staticflickr.com/1/60939_b52c8d5188.jpg,Attribution-NonCommercial License,http://creativecommons.org/licenses/by-nc/2.0/,1,1,b52c8d5188,b52c8d5188,jpg,0
212,60962,44124383718@N01,Fire+Monkey+Fish,2004-07-03 12:46:51.0,1088884011,,Cozy+Room,interior+of+store+in+Santa+Fe,"blue,cozy,fire,fish,new+mexico,room,santa+fe",,,,,http://www.flickr.com/photos/44124383718@N01/60962/,http://farm1.staticflickr.com/1/60962_2acc720113.jpg,Attribution-NonCommercial-ShareAlike License,http://creativecommons.org/licenses/by-nc-sa/2.0/,1,1,2acc720113,2acc720113,jpg,0
